signal_date,stock_id,stock_name,czsc_output_key,czsc_output,bi_count,source_version,signal_definition_sha256
20230515,3558,神準,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,3594,磐儀,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,3617,碩天,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,3680,家登,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,3715,定穎投控,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,4190,佐登-KY,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,4503,金雨,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,4906,正文,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,5289,宜鼎,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,5353,台林,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,5403,中菲,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,5607,遠雄港,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6122,擎邦,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6139,亞翔,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6143,振曜,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6147,頎邦,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6160,欣技,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6176,瑞儀,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6180,橘子,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6191,精成科,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6197,佳必琪,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6218,豪勉,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6274,台燿,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6414,樺漢,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6538,倉和,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6548,長科*,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6703,軒郁,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,6830,汎銓,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,8085,福華,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,8088,品安,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,8927,北基,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,8936,國統,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230515,9942,茂順,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1215,卜蜂,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1301,台塑,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1303,南亞,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1310,台苯,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1312,國喬,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1319,東陽,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1533,車王電,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1609,大亞,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1611,中電,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1701,中化,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1711,永光,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1720,生達,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1722,台肥,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1734,杏輝,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1789,神隆,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,1907,永豐餘,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2006,東和鋼鐵,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2066,世德,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2105,正新,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2201,裕隆,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2206,三陽工業,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2208,台船,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2301,光寶科,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2303,聯電,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2332,友訊,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2344,華邦電,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2351,順德,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2357,華碩,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2364,倫飛,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2375,凱美,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2377,微星,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2385,群光,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2408,南亞科,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2413,環科,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2457,飛宏,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2474,可成,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2476,鉅祥,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2486,一詮,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2495,普安,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2504,國產,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2605,新興,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2630,亞航,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2633,台灣高鐵,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2723,美食-KY,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2748,雲品,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2884,玉山金,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2886,兆豐金,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,2887,台新新光金,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3004,豐達科,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3006,晶豪科,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3032,偉訓,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3033,威健,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3037,欣興,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3058,立德,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3088,艾訊,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3138,耀登,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3162,精確,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3178,公準,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3207,耀勝,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3260,威剛,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3265,台星科,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3363,上詮,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3419,譁裕,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3479,安勤,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3483,力致,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3491,昇達科,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3545,敦泰,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3558,神準,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3594,磐儀,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3617,碩天,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3680,家登,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3701,大眾控,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,3715,定穎投控,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,4190,佐登-KY,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,4503,金雨,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,4746,台耀,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,4906,正文,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,4916,事欣科,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,4938,和碩,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,4976,佳凌,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5222,全訊,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5243,乙盛-KY,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5289,宜鼎,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5347,世界,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5353,台林,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5403,中菲,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5465,富驊,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5607,遠雄港,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,5880,合庫金,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6122,擎邦,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6125,廣運,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6139,亞翔,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6143,振曜,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6160,欣技,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6167,久正,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6176,瑞儀,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6180,橘子,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6197,佳必琪,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6209,今國光,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6248,沛波,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6274,台燿,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6290,良維,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6414,樺漢,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6485,點序,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6505,台塑化,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6538,倉和,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6548,長科*,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6703,軒郁,日线_D1_三买辅助V230228,三买_12笔_任意_0,12,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6741,91APP*-KY,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,6830,汎銓,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,8085,福華,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,8088,品安,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,8091,翔名,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,8121,越峰,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,8150,南茂,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,8299,群聯,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,8927,北基,日线_D1_三买辅助V230228,三买_8笔_任意_0,8,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,8936,國統,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,9907,統一實,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230516,9942,茂順,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230517,1215,卜蜂,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230517,1301,台塑,日线_D1_三买辅助V230228,三买_6笔_任意_0,6,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230517,1303,南亞,日线_D1_三买辅助V230228,三买_10笔_任意_0,10,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
20230517,1310,台苯,日线_D1_三买辅助V230228,三买_14笔_任意_0,14,0.9.27,3a388a0e1a8b0f38a492f526071d16fc13280eca6a95c8ba46567bc385c41326
